(NADA).ET	(NNMT).ET	(NAMPT).ET	(NAMPT).Km	(NNMT).Km	Values[cell division rate]	[NAD]	(SIRT).Flux	(NAM import).v	[NAM]	[NMN]	(SIRT).ET	(NAD-consumption without Nam inhibition).ET	Values[scaling].InitialValue
10	10	0	5e-06	0.4	2.7e-06	0.0017544000000000001	0.00032543000000000003	0.00047863	0.00237753	0.00329357	10	200	0.001
10	10	0	5e-06	0.4	2.7e-06	0.0018992299999999998	0.00035005699999999997	0.000501187	0.00249028	0.00342686	10	200	0.001
10	10	0	5e-06	0.4	2.7e-06	0.00204893	0.000375171	0.000524807	0.00260841	0.00356463	10	200	0.001
10	10	0	5e-06	0.4	2.7e-06	0.00220359	0.0004007540000000001	0.000549541	0.00273218	0.00370696	10	200	0.001
10	10	0	5e-06	0.4	2.7e-06	0.0023632799999999997	0.000426786	0.00057544	0.00286186	0.00385392	10	200	0.001
10	10	0	5e-06	0.4	2.7e-06	0.00252807	0.00045324499999999996	0.00060256	0.00299775	0.00400559	10	200	0.001
10	10	0	5e-06	0.4	2.7e-06	0.0026980299999999997	0.000480108	0.000630957	0.00314014	0.00416202	10	200	0.001
10	10	0	5e-06	0.4	2.7e-06	0.0028732099999999997	0.000507348	0.000660693	0.00328935	0.00432327	10	200	0.001
10	10	0	5e-06	0.4	2.7e-06	0.0030536800000000005	0.000534937	0.000691831	0.00344571	0.0044894	10	200	0.001
10	10	0	5e-06	0.4	2.7e-06	0.0032394600000000004	0.0005628440000000001	0.000724436	0.00360956	0.00466044	10	200	0.001
10	10	0	5e-06	0.4	2.7e-06	0.0034306199999999997	0.000591035	0.000758578	0.00378129	0.00483644	10	200	0.001
10	10	0	5e-06	0.4	2.7e-06	0.00362715	0.000619477	0.000794328	0.00396126	0.00501743	10	200	0.001
10	10	0	5e-06	0.4	2.7e-06	0.0038290800000000003	0.0006481200000000001	0.000831764	0.00414989	0.00520343	10	200	0.001
10	10	0	5e-06	0.4	2.7e-06	0.0040364400000000005	0.0006769510000000001	0.000870964	0.00434759	0.00539445	10	200	0.001
10	10	0	5e-06	0.4	2.7e-06	0.00424921	0.000705901	0.000912011	0.00455482	0.0055905	10	200	0.001
10	10	0	5e-06	0.4	2.7e-06	0.00446738	0.000734932	0.000954993	0.00477205	0.00579157	10	200	0.001
10	10	0	5e-06	0.4	2.7e-06	0.00469095	0.0007640139999999999	0.001	0.00499976	0.00599765	10	200	0.001

10	10	0	5e-06	0.4	2.82828e-06	-0.0014742793	-0.000321967	1e-05	4.93858e-05	7.93521e-05	10	200	0.001
10	10	0	5e-06	0.4	2.82828e-06	-0.00148048	-0.000323154	1.04713e-05	5.17136e-05	8.30791e-05	10	200	0.001
10	10	0	5e-06	0.4	2.82828e-06	-0.0014862084	-0.0003242364	1.09648e-05	5.41511e-05	8.69805e-05	10	200	0.001
10	10	0	5e-06	0.4	2.82828e-06	-0.001491446	-0.000325212	1.14815e-05	5.67035e-05	9.10645e-05	10	200	0.001
10	10	0	5e-06	0.4	2.82828e-06	-0.0014961920000000001	-0.00032607880000000005	1.20226e-05	5.93763e-05	9.53395e-05	10	200	0.001
10	10	0	5e-06	0.4	2.82828e-06	-0.001500448	-0.00032683660000000004	1.25893e-05	6.2175e-05	9.98143e-05	10	200	0.001
10	10	0	5e-06	0.4	2.82828e-06	-0.001504194	-0.0003274832	1.31826e-05	6.51057e-05	0.000104498	10	200	0.001
10	10	0	5e-06	0.4	2.82828e-06	-0.0015074280000000001	-0.00032801719999999996	1.38038e-05	6.81746e-05	0.000109401	10	200	0.001
10	10	0	5e-06	0.4	2.82828e-06	-0.00151014	-0.0003284371	1.44544e-05	7.13881e-05	0.000114533	10	200	0.001
10	10	0	5e-06	0.4	2.82828e-06	-0.0015123380000000002	-0.0003287413	1.51356e-05	7.47532e-05	0.000119904	10	200	0.001
10	10	0	5e-06	0.4	2.82828e-06	-0.0015139899999999998	-0.00032892809999999996	1.58489e-05	7.82769e-05	0.000125526	10	200	0.001
10	10	0	5e-06	0.4	2.82828e-06	-0.001515112	-0.0003289958	1.65959e-05	8.19667e-05	0.00013141	10	200	0.001
10	10	0	5e-06	0.4	2.82828e-06	-0.0015156829999999999	-0.00032894339999999997	1.7378e-05	8.58305e-05	0.000137568	10	200	0.001
