(NADA).ET	(NNMT).ET	(NAMPT).ET	(NAMPT).Km	(NNMT).Km	Values[cell division rate]	[NAD]	(SIRT).Flux	(NAM import).v	[NAM]	[NMN]	(SIRT).ET	(NAD-consumption without Nam inhibition).ET	Values[scaling].InitialValue
0	0	100	1.7378e-07	0.4	1e-05	0.0755358	4.66599e-05	6.30957e-05	6.16544	0.068526	10	10	0.001
0	0	100	1.7378e-07	0.4	1e-05	0.0757696	4.4574e-05	6.60693e-05	6.46235	0.0687381	10	10	0.001
0	0	100	1.7378e-07	0.4	1e-05	0.0759932	4.25803e-05	6.91831e-05	6.7733	0.0689409	10	10	0.001
0	0	100	1.7378e-07	0.4	1e-05	0.0762069	4.0675e-05	7.24436e-05	7.09894	0.0691348	10	10	0.001
0	0	100	1.7378e-07	0.4	1e-05	0.0764113	3.88541e-05	7.58578e-05	7.43997	0.0693201	10	10	0.001
0	0	100	1.7378e-07	0.4	1e-05	0.0766066	3.71141e-05	7.94328e-05	7.7971	0.0694973	10	10	0.001
0	0	100	1.7378e-07	0.4	1e-05	0.0767933	3.54514e-05	8.31764e-05	8.1711	0.0696667	10	10	0.001
0	0	100	1.7378e-07	0.4	1e-05	0.0769718	3.38627e-05	8.70964e-05	8.56276	0.0698286	10	10	0.001
0	0	100	1.7378e-07	0.4	1e-05	0.0771424	3.23447e-05	9.12011e-05	8.97291	0.0699834	10	10	0.001
0	0	100	1.7378e-07	0.4	1e-05	0.0773054	3.08943e-05	9.54993e-05	9.40241	0.0701313	10	10	0.001
0	0	100	1.7378e-07	0.4	1e-05	0.0774612	2.95086e-05	0.0001	9.85219	0.0702726	10	10	0.001
0	0	100	1.7378e-07	0.4	1e-05	0.0776101	2.81848e-05	0.000104713	10.3232	0.0704077	10	10	0.001
0	0	100	1.7378e-07	0.4	1e-05	0.0777524	2.69201e-05	0.000109648	10.8164	0.0705367	10	10	0.001
0	0	100	1.7378e-07	0.4	1e-05	0.0778884	2.57119e-05	0.000114815	11.3329	0.0706601	10	10	0.001
0	0	100	1.7378e-07	0.4	1e-05	0.0780183	2.45576e-05	0.000120226	11.8738	0.0707779	10	10	0.001
0	0	100	1.7378e-07	0.4	1e-05	0.0781424	2.3455e-05	0.000125893	12.4401	0.0708905	10	10	0.001
0	0	100	1.7378e-07	0.4	1e-05	0.078261	2.24018e-05	0.000131826	13.0332	0.0709981	10	10	0.001
0	0	100	1.7378e-07	0.4	1e-05	0.0783743	2.13957e-05	0.000138038	13.6543	0.0711009	10	10	0.001
0	0	100	1.7378e-07	0.4	1e-05	0.0784826	2.04346e-05	0.000144544	14.3046	0.0711991	10	10	0.001
0	0	100	1.7378e-07	0.4	1e-05	0.078586	1.95166e-05	0.000151356	14.9857	0.071293	10	10	0.001
0	0	100	1.7378e-07	0.4	1e-05	0.0786848	1.86397e-05	0.000158489	15.6988	0.0713826	10	10	0.001
0	0	100	1.7378e-07	0.4	1e-05	0.0787792	1.78022e-05	0.000165959	16.4455	0.0714682	10	10	0.001
0	0	100	1.7378e-07	0.4	1e-05	0.0788694	1.70021e-05	0.00017378	17.2275	0.0715501	10	10	0.001
0	0	100	1.7378e-07	0.4	1e-05	0.0789556	1.6238e-05	0.00018197	18.0463	0.0716282	10	10	0.001
0	0	100	1.7378e-07	0.4	1e-05	0.0790379	1.55082e-05	0.000190546	18.9038	0.0717029	10	10	0.001
0	0	100	1.7378e-07	0.4	1e-05	0.0791165	1.4811e-05	0.000199526	19.8017	0.0717742	10	10	0.001
0	0	100	1.7378e-07	0.4	1e-05	0.0791916	1.41452e-05	0.00020893	20.7419	0.0718423	10	10	0.001
0	0	100	1.7378e-07	0.4	1e-05	0.0792634	1.35093e-05	0.000218776	21.7264	0.0719074	10	10	0.001
0	0	100	1.7378e-07	0.4	1e-05	0.0793319	1.29019e-05	0.000229087	22.7573	0.0719696	10	10	0.001
0	0	100	1.7378e-07	0.4	1e-05	0.0793973	1.23218e-05	0.000239883	23.8368	0.072029	10	10	0.001
0	0	100	1.7378e-07	0.4	1e-05	0.0794599	1.17677e-05	0.000251189	24.9672	0.0720857	10	10	0.001
0	0	100	1.7378e-07	0.4	1e-05	0.0795196	1.12385e-05	0.000263027	26.1509	0.0721399	10	10	0.001
0	0	100	1.7378e-07	0.4	1e-05	0.0795766	1.07331e-05	0.000275423	27.3904	0.0721916	10	10	0.001
0	0	100	1.7378e-07	0.4	1e-05	0.0796311	1.02504e-05	0.000288403	28.6884	0.072241	10	10	0.001
0	0	100	1.7378e-07	0.4	1e-05	0.0796832	9.7894e-06	0.000301995	30.0475	0.0722883	10	10	0.001
0	0	100	1.7378e-07	0.4	1e-05	0.0797329	9.3491e-06	0.000316228	31.4706	0.0723334	10	10	0.001
0	0	100	1.7378e-07	0.4	1e-05	0.0797804	8.92859e-06	0.000331131	32.9609	0.0723764	10	10	0.001
0	0	100	1.7378e-07	0.4	1e-05	0.0798257	8.52698e-06	0.000346737	34.5214	0.0724176	10	10	0.001
0	0	100	1.7378e-07	0.4	1e-05	0.0798691	8.14342e-06	0.000363078	36.1554	0.0724569	10	10	0.001
0	0	100	1.7378e-07	0.4	1e-05	0.0799104	7.7771e-06	0.000380189	37.8665	0.0724944	10	10	0.001
0	0	100	1.7378e-07	0.4	1e-05	0.0799499	7.42725e-06	0.000398107	39.6582	0.0725303	10	10	0.001
0	0	100	1.7378e-07	0.4	1e-05	0.0799877	7.09313e-06	0.000416869	41.5343	0.0725645	10	10	0.001
0	0	100	1.7378e-07	0.4	1e-05	0.0800237	6.77403e-06	0.000436516	43.4989	0.0725972	10	10	0.001
0	0	100	1.7378e-07	0.4	1e-05	0.0800582	6.46928e-06	0.000457088	45.5561	0.0726284	10	10	0.001
0	0	100	1.7378e-07	0.4	1e-05	0.0800911	6.17823e-06	0.00047863	47.7102	0.0726583	10	10	0.001
0	0	100	1.7378e-07	0.4	1e-05	0.0801225	5.90027e-06	0.000501187	49.9658	0.0726867	10	10	0.001
0	0	100	1.7378e-07	0.4	1e-05	0.0801525	5.63481e-06	0.000524807	52.3278	0.072714	10	10	0.001
0	0	100	1.7378e-07	0.4	1e-05	0.0801811	5.38129e-06	0.000549541	54.8011	0.0727399	10	10	0.001
0	0	100	1.7378e-07	0.4	1e-05	0.0802085	5.13917e-06	0.00057544	57.3909	0.0727648	10	10	0.001
0	0	100	1.7378e-07	0.4	1e-05	0.0802346	4.90794e-06	0.00060256	60.1029	0.0727885	10	10	0.001
0	0	100	1.7378e-07	0.4	1e-05	0.0802596	4.68711e-06	0.000630957	62.9426	0.0728111	10	10	0.001
0	0	100	1.7378e-07	0.4	1e-05	0.0802834	4.47621e-06	0.000660693	65.9162	0.0728327	10	10	0.001
0	0	100	1.7378e-07	0.4	1e-05	0.0803062	4.2748e-06	0.000691831	69.0299	0.0728534	10	10	0.001
0	0	100	1.7378e-07	0.4	1e-05	0.0803279	4.08245e-06	0.000724436	72.2903	0.0728731	10	10	0.001
0	0	100	1.7378e-07	0.4	1e-05	0.0803487	3.89875e-06	0.000758578	75.7044	0.0728919	10	10	0.001
0	0	100	1.7378e-07	0.4	1e-05	0.0803685	3.72332e-06	0.000794328	79.2795	0.0729099	10	10	0.001
0	0	100	1.7378e-07	0.4	1e-05	0.0803874	3.55578e-06	0.000831764	83.023	0.0729271	10	10	0.001
0	0	100	1.7378e-07	0.4	1e-05	0.0804055	3.39577e-06	0.000870964	86.9429	0.0729435	10	10	0.001
0	0	100	1.7378e-07	0.4	1e-05	0.0804228	3.24297e-06	0.000912011	91.0476	0.0729592	10	10	0.001
0	0	100	1.7378e-07	0.4	1e-05	0.0804393	3.09704e-06	0.000954993	95.3458	0.0729742	10	10	0.001
0	0	100	1.7378e-07	0.4	1e-05	0.0804551	2.95767e-06	0.001	99.8465	0.0729885	10	10	0.001

0	0	100	1.90546e-07	0.4	1e-05	0.0513697	0.000267101	1e-05	0.901977	0.0466036	10	10	0.001
0	0	100	1.90546e-07	0.4	1e-05	0.0524482	0.000257054	1.04713e-05	0.947048	0.0475819	10	10	0.001
0	0	100	1.90546e-07	0.4	1e-05	0.0535028	0.000247249	1.09648e-05	0.994385	0.0485386	10	10	0.001
0	0	100	1.90546e-07	0.4	1e-05	0.0545324	0.000237694	1.14815e-05	1.0441	0.0494727	10	10	0.001
0	0	100	1.90546e-07	0.4	1e-05	0.0555361	0.000228398	1.20226e-05	1.09629	0.0503832	10	10	0.001
0	0	100	1.90546e-07	0.4	1e-05	0.0565131	0.000219365	1.25893e-05	1.15109	0.0512695	10	10	0.001
0	0	100	1.90546e-07	0.4	1e-05	0.0574629	0.000210599	1.31826e-05	1.20861	0.0521311	10	10	0.001
0	0	100	1.90546e-07	0.4	1e-05	0.058385	0.000202103	1.38038e-05	1.26898	0.0529676	10	10	0.001
0	0	100	1.90546e-07	0.4	1e-05	0.0592792	0.000193878	1.44544e-05	1.33232	0.0537787	10	10	0.001
0	0	100	1.90546e-07	0.4	1e-05	0.0601454	0.000185924	1.51356e-05	1.39879	0.0545645	10	10	0.001
0	0	100	1.90546e-07	0.4	1e-05	0.0609835	0.000178239	1.58489e-05	1.46853	0.0553248	10	10	0.001
0	0	100	1.90546e-07	0.4	1e-05	0.0617938	0.000170821	1.65959e-05	1.54167	0.0560599	10	10	0.001
0	0	100	1.90546e-07	0.4	1e-05	0.0625764	0.000163666	1.7378e-05	1.61839	0.0567698	10	10	0.001
0	0	100	1.90546e-07	0.4	1e-05	0.0633317	0.000156771	1.8197e-05	1.69885	0.057455	10	10	0.001
0	0	100	1.90546e-07	0.4	1e-05	0.06406	0.000150132	1.90546e-05	1.78322	0.0581156	10	10	0.001
0	0	100	1.90546e-07	0.4	1e-05	0.0647618	0.000143742	1.99526e-05	1.87169	0.0587523	10	10	0.001
0	0	100	1.90546e-07	0.4	1e-05	0.0654376	0.000137596	2.0893e-05	1.96443	0.0593654	10	10	0.001
0	0	100	1.90546e-07	0.4	1e-05	0.066088	0.000131689	2.18776e-05	2.06165	0.0599554	10	10	0.001
0	0	100	1.90546e-07	0.4	1e-05	0.0667136	0.000126013	2.29087e-05	2.16357	0.0605229	10	10	0.001
0	0	100	1.90546e-07	0.4	1e-05	0.067315	0.000120564	2.39883e-05	2.27038	0.0610684	10	10	0.001
0	0	100	1.90546e-07	0.4	1e-05	0.0678929	0.000115333	2.51189e-05	2.38234	0.0615926	10	10	0.001
0	0	100	1.90546e-07	0.4	1e-05	0.0684478	0.000110314	2.63027e-05	2.49966	0.0620961	10	10	0.001
0	0	100	1.90546e-07	0.4	1e-05	0.0689806	0.000105501	2.75423e-05	2.6226	0.0625794	10	10	0.001
0	0	100	1.90546e-07	0.4	1e-05	0.0694919	0.000100886	2.88403e-05	2.75143	0.0630432	10	10	0.001
0	0	100	1.90546e-07	0.4	1e-05	0.0699824	9.64635e-05	3.01995e-05	2.88641	0.0634882	10	10	0.001
0	0	100	1.90546e-07	0.4	1e-05	0.0704528	9.22257e-05	3.16228e-05	3.02784	0.0639149	10	10	0.001
0	0	100	1.90546e-07	0.4	1e-05	0.0709037	8.81663e-05	3.31131e-05	3.17602	0.064324	10	10	0.001
0	0	100	1.90546e-07	0.4	1e-05	0.0713359	8.42788e-05	3.46737e-05	3.33125	0.064716	10	10	0.001
0	0	100	1.90546e-07	0.4	1e-05	0.0717501	8.05567e-05	3.63078e-05	3.49387	0.0650917	10	10	0.001
0	0	100	1.90546e-07	0.4	1e-05	0.0721468	7.69936e-05	3.80189e-05	3.66423	0.0654516	10	10	0.001
0	0	100	1.90546e-07	0.4	1e-05	0.0725267	7.35836e-05	3.98107e-05	3.84268	0.0657963	10	10	0.001
0	0	100	1.90546e-07	0.4	1e-05	0.0728906	7.03205e-05	4.16869e-05	4.02961	0.0661263	10	10	0.001
0	0	100	1.90546e-07	0.4	1e-05	0.0732389	6.71985e-05	4.36516e-05	4.22541	0.0664423	10	10	0.001
0	0	100	1.90546e-07	0.4	1e-05	0.0735723	6.4212e-05	4.57088e-05	4.43049	0.0667448	10	10	0.001
0	0	100	1.90546e-07	0.4	1e-05	0.0738914	6.13554e-05	4.7863e-05	4.6453	0.0670342	10	10	0.001
0	0	100	1.90546e-07	0.4	1e-05	0.0741967	5.86235e-05	5.01187e-05	4.87029	0.0673112	10	10	0.001
0	0	100	1.90546e-07	0.4	1e-05	0.0744888	5.60112e-05	5.24807e-05	5.10594	0.0675762	10	10	0.001
0	0	100	1.90546e-07	0.4	1e-05	0.0747683	5.35133e-05	5.49541e-05	5.35274	0.0678297	10	10	0.001
0	0	100	1.90546e-07	0.4	1e-05	0.0750356	5.11252e-05	5.7544e-05	5.61122	0.0680722	10	10	0.001
0	0	100	1.90546e-07	0.4	1e-05	0.0752913	4.88422e-05	6.0256e-05	5.88193	0.0683042	10	10	0.001
0	0	100	1.90546e-07	0.4	1e-05	0.0755358	4.66599e-05	6.30957e-05	6.16544	0.068526	10	10	0.001
0	0	100	1.90546e-07	0.4	1e-05	0.0757696	4.4574e-05	6.60693e-05	6.46235	0.0687381	10	10	0.001
0	0	100	1.90546e-07	0.4	1e-05	0.0759932	4.25803e-05	6.91831e-05	6.7733	0.0689409	10	10	0.001
0	0	100	1.90546e-07	0.4	1e-05	0.0762069	4.0675e-05	7.24436e-05	7.09894	0.0691348	10	10	0.001
0	0	100	1.90546e-07	0.4	1e-05	0.0764113	3.88541e-05	7.58578e-05	7.43997	0.0693201	10	10	0.001
0	0	100	1.90546e-07	0.4	1e-05	0.0766066	3.71141e-05	7.94328e-05	7.7971	0.0694973	10	10	0.001
0	0	100	1.90546e-07	0.4	1e-05	0.0767933	3.54514e-05	8.31764e-05	8.1711	0.0696667	10	10	0.001
0	0	100	1.90546e-07	0.4	1e-05	0.0769718	3.38627e-05	8.70964e-05	8.56276	0.0698286	10	10	0.001
0	0	100	1.90546e-07	0.4	1e-05	0.0771424	3.23447e-05	9.12011e-05	8.97291	0.0699834	10	10	0.001
0	0	100	1.90546e-07	0.4	1e-05	0.0773054	3.08943e-05	9.54993e-05	9.40241	0.0701313	10	10	0.001
0	0	100	1.90546e-07	0.4	1e-05	0.0774612	2.95086e-05	0.0001	9.85219	0.0702726	10	10	0.001
0	0	100	1.90546e-07	0.4	1e-05	0.0776101	2.81848e-05	0.000104713	10.3232	0.0704077	10	10	0.001
0	0	100	1.90546e-07	0.4	1e-05	0.0777524	2.69201e-05	0.000109648	10.8164	0.0705367	10	10	0.001
0	0	100	1.90546e-07	0.4	1e-05	0.0778884	2.57119e-05	0.000114815	11.3329	0.0706601	10	10	0.001
0	0	100	1.90546e-07	0.4	1e-05	0.0780183	2.45576e-05	0.000120226	11.8738	0.0707779	10	10	0.001
0	0	100	1.90546e-07	0.4	1e-05	0.0781424	2.3455e-05	0.000125893	12.4401	0.0708905	10	10	0.001
0	0	100	1.90546e-07	0.4	1e-05	0.078261	2.24018e-05	0.000131826	13.0332	0.0709981	10	10	0.001
0	0	100	1.90546e-07	0.4	1e-05	0.0783743	2.13957e-05	0.000138038	13.6543	0.0711009	10	10	0.001
0	0	100	1.90546e-07	0.4	1e-05	0.0784826	2.04346e-05	0.000144544	14.3046	0.0711991	10	10	0.001
0	0	100	1.90546e-07	0.4	1e-05	0.078586	1.95166e-05	0.000151356	14.9857	0.071293	10	10	0.001
0	0	100	1.90546e-07	0.4	1e-05	0.0786848	1.86397e-05	0.000158489	15.6988	0.0713826	10	10	0.001
0	0	100	1.90546e-07	0.4	1e-05	0.0787792	1.78022e-05	0.000165959	16.4455	0.0714682	10	10	0.001
0	0	100	1.90546e-07	0.4	1e-05	0.0788694	1.70021e-05	0.00017378	17.2275	0.0715501	10	10	0.001
0	0	100	1.90546e-07	0.4	1e-05	0.0789556	1.6238e-05	0.00018197	18.0463	0.0716282	10	10	0.001
0	0	100	1.90546e-07	0.4	1e-05	0.0790379	1.55082e-05	0.000190546	18.9038	0.0717029	10	10	0.001
0	0	100	1.90546e-07	0.4	1e-05	0.0791165	1.4811e-05	0.000199526	19.8017	0.0717742	10	10	0.001
0	0	100	1.90546e-07	0.4	1e-05	0.0791916	1.41452e-05	0.00020893	20.7419	0.0718423	10	10	0.001
0	0	100	1.90546e-07	0.4	1e-05	0.0792633	1.35093e-05	0.000218776	21.7264	0.0719074	10	10	0.001
0	0	100	1.90546e-07	0.4	1e-05	0.0793319	1.29019e-05	0.000229087	22.7573	0.0719696	10	10	0.001
0	0	100	1.90546e-07	0.4	1e-05	0.0793973	1.23218e-05	0.000239883	23.8368	0.072029	10	10	0.001
0	0	100	1.90546e-07	0.4	1e-05	0.0794599	1.17677e-05	0.000251189	24.9672	0.0720857	10	10	0.001
0	0	100	1.90546e-07	0.4	1e-05	0.0795196	1.12385e-05	0.000263027	26.1509	0.0721399	10	10	0.001
0	0	100	1.90546e-07	0.4	1e-05	0.0795766	1.07331e-05	0.000275423	27.3904	0.0721916	10	10	0.001
0	0	100	1.90546e-07	0.4	1e-05	0.0796311	1.02504e-05	0.000288403	28.6884	0.072241	10	10	0.001
0	0	100	1.90546e-07	0.4	1e-05	0.0796832	9.7894e-06	0.000301995	30.0475	0.0722883	10	10	0.001
0	0	100	1.90546e-07	0.4	1e-05	0.0797329	9.3491e-06	0.000316228	31.4706	0.0723334	10	10	0.001
0	0	100	1.90546e-07	0.4	1e-05	0.0797804	8.92859e-06	0.000331131	32.9609	0.0723764	10	10	0.001
0	0	100	1.90546e-07	0.4	1e-05	0.0798257	8.52698e-06	0.000346737	34.5214	0.0724176	10	10	0.001
0	0	100	1.90546e-07	0.4	1e-05	0.0798691	8.14342e-06	0.000363078	36.1554	0.0724569	10	10	0.001
0	0	100	1.90546e-07	0.4	1e-05	0.0799104	7.7771e-06	0.000380189	37.8665	0.0724944	10	10	0.001
0	0	100	1.90546e-07	0.4	1e-05	0.0799499	7.42725e-06	0.000398107	39.6582	0.0725302	10	10	0.001
0	0	100	1.90546e-07	0.4	1e-05	0.0799877	7.09313e-06	0.000416869	41.5343	0.0725645	10	10	0.001
0	0	100	1.90546e-07	0.4	1e-05	0.0800237	6.77403e-06	0.000436516	43.4989	0.0725972	10	10	0.001
0	0	100	1.90546e-07	0.4	1e-05	0.0800582	6.46928e-06	0.000457088	45.5561	0.0726284	10	10	0.001
0	0	100	1.90546e-07	0.4	1e-05	0.0800911	6.17823e-06	0.00047863	47.7102	0.0726583	10	10	0.001
0	0	100	1.90546e-07	0.4	1e-05	0.0801225	5.90027e-06	0.000501187	49.9658	0.0726867	10	10	0.001
0	0	100	1.90546e-07	0.4	1e-05	0.0801525	5.63481e-06	0.000524807	52.3278	0.072714	10	10	0.001
0	0	100	1.90546e-07	0.4	1e-05	0.0801811	5.38129e-06	0.000549541	54.8011	0.0727399	10	10	0.001
0	0	100	1.90546e-07	0.4	1e-05	0.0802085	5.13917e-06	0.00057544	57.3909	0.0727648	10	10	0.001
0	0	100	1.90546e-07	0.4	1e-05	0.0802346	4.90794e-06	0.00060256	60.1029	0.0727885	10	10	0.001
0	0	100	1.90546e-07	0.4	1e-05	0.0802596	4.68711e-06	0.000630957	62.9426	0.0728111	10	10	0.001
0	0	100	1.90546e-07	0.4	1e-05	0.0802834	4.47621e-06	0.000660693	65.9162	0.0728327	10	10	0.001
0	0	100	1.90546e-07	0.4	1e-05	0.0803062	4.2748e-06	0.000691831	69.0299	0.0728534	10	10	0.001
0	0	100	1.90546e-07	0.4	1e-05	0.0803279	4.08245e-06	0.000724436	72.2903	0.0728731	10	10	0.001
0	0	100	1.90546e-07	0.4	1e-05	0.0803487	3.89875e-06	0.000758578	75.7044	0.0728919	10	10	0.001
0	0	100	1.90546e-07	0.4	1e-05	0.0803685	3.72332e-06	0.000794328	79.2795	0.0729099	10	10	0.001
0	0	100	1.90546e-07	0.4	1e-05	0.0803874	3.55578e-06	0.000831764	83.023	0.0729271	10	10	0.001
0	0	100	1.90546e-07	0.4	1e-05	0.0804055	3.39577e-06	0.000870964	86.9429	0.0729435	10	10	0.001
0	0	100	1.90546e-07	0.4	1e-05	0.0804228	3.24297e-06	0.000912011	91.0476	0.0729592	10	10	0.001
0	0	100	1.90546e-07	0.4	1e-05	0.0804393	3.09704e-06	0.000954993	95.3458	0.0729742	10	10	0.001
0	0	100	1.90546e-07	0.4	1e-05	0.0804551	2.95767e-06	0.001	99.8465	0.0729885	10	10	0.001

0	0	100	2.0893e-07	0.4	1e-05	0.0513696	0.000267101	1e-05	0.901978	0.0466036	10	10	0.001
0	0	100	2.0893e-07	0.4	1e-05	0.0524481	0.000257054	1.04713e-05	0.947048	0.0475819	10	10	0.001
0	0	100	2.0893e-07	0.4	1e-05	0.0535027	0.000247249	1.09648e-05	0.994386	0.0485386	10	10	0.001
0	0	100	2.0893e-07	0.4	1e-05	0.0545324	0.000237694	1.14815e-05	1.0441	0.0494726	10	10	0.001
0	0	100	2.0893e-07	0.4	1e-05	0.0555361	0.000228398	1.20226e-05	1.09629	0.0503831	10	10	0.001
0	0	100	2.0893e-07	0.4	1e-05	0.0565131	0.000219365	1.25893e-05	1.15109	0.0512694	10	10	0.001
0	0	100	2.0893e-07	0.4	1e-05	0.0574628	0.000210599	1.31826e-05	1.20861	0.052131	10	10	0.001
0	0	100	2.0893e-07	0.4	1e-05	0.058385	0.000202103	1.38038e-05	1.26898	0.0529675	10	10	0.001
0	0	100	2.0893e-07	0.4	1e-05	0.0592792	0.000193878	1.44544e-05	1.33233	0.0537787	10	10	0.001
0	0	100	2.0893e-07	0.4	1e-05	0.0601453	0.000185924	1.51356e-05	1.39879	0.0545645	10	10	0.001
0	0	100	2.0893e-07	0.4	1e-05	0.0609835	0.000178239	1.58489e-05	1.46853	0.0553248	10	10	0.001
0	0	100	2.0893e-07	0.4	1e-05	0.0617938	0.000170821	1.65959e-05	1.54167	0.0560598	10	10	0.001
0	0	100	2.0893e-07	0.4	1e-05	0.0625764	0.000163666	1.7378e-05	1.61839	0.0567698	10	10	0.001
0	0	100	2.0893e-07	0.4	1e-05	0.0633316	0.000156771	1.8197e-05	1.69885	0.0574549	10	10	0.001
0	0	100	2.0893e-07	0.4	1e-05	0.06406	0.000150131	1.90546e-05	1.78322	0.0581156	10	10	0.001
0	0	100	2.0893e-07	0.4	1e-05	0.0647618	0.000143742	1.99526e-05	1.87169	0.0587523	10	10	0.001
0	0	100	2.0893e-07	0.4	1e-05	0.0654376	0.000137596	2.0893e-05	1.96443	0.0593654	10	10	0.001
0	0	100	2.0893e-07	0.4	1e-05	0.066088	0.000131689	2.18776e-05	2.06165	0.0599554	10	10	0.001
0	0	100	2.0893e-07	0.4	1e-05	0.0667136	0.000126013	2.29087e-05	2.16357	0.0605229	10	10	0.001
0	0	100	2.0893e-07	0.4	1e-05	0.067315	0.000120564	2.39883e-05	2.27038	0.0610684	10	10	0.001
0	0	100	2.0893e-07	0.4	1e-05	0.0678928	0.000115333	2.51189e-05	2.38234	0.0615926	10	10	0.001
0	0	100	2.0893e-07	0.4	1e-05	0.0684478	0.000110314	2.63027e-05	2.49966	0.0620961	10	10	0.001
0	0	100	2.0893e-07	0.4	1e-05	0.0689806	0.000105501	2.75423e-05	2.6226	0.0625794	10	10	0.001
0	0	100	2.0893e-07	0.4	1e-05	0.0694919	0.000100886	2.88403e-05	2.75143	0.0630432	10	10	0.001
0	0	100	2.0893e-07	0.4	1e-05	0.0699824	9.64635e-05	3.01995e-05	2.88641	0.0634882	10	10	0.001
0	0	100	2.0893e-07	0.4	1e-05	0.0704528	9.22257e-05	3.16228e-05	3.02784	0.0639149	10	10	0.001
0	0	100	2.0893e-07	0.4	1e-05	0.0709037	8.81663e-05	3.31131e-05	3.17602	0.064324	10	10	0.001
0	0	100	2.0893e-07	0.4	1e-05	0.0713359	8.42788e-05	3.46737e-05	3.33125	0.064716	10	10	0.001
0	0	100	2.0893e-07	0.4	1e-05	0.0717501	8.05567e-05	3.63078e-05	3.49387	0.0650917	10	10	0.001
0	0	100	2.0893e-07	0.4	1e-05	0.0721468	7.69936e-05	3.80189e-05	3.66423	0.0654516	10	10	0.001
0	0	100	2.0893e-07	0.4	1e-05	0.0725267	7.35836e-05	3.98107e-05	3.84268	0.0657963	10	10	0.001
0	0	100	2.0893e-07	0.4	1e-05	0.0728906	7.03205e-05	4.16869e-05	4.02961	0.0661263	10	10	0.001
0	0	100	2.0893e-07	0.4	1e-05	0.0732389	6.71985e-05	4.36516e-05	4.22541	0.0664423	10	10	0.001
0	0	100	2.0893e-07	0.4	1e-05	0.0735723	6.4212e-05	4.57088e-05	4.43049	0.0667447	10	10	0.001
0	0	100	2.0893e-07	0.4	1e-05	0.0738914	6.13554e-05	4.7863e-05	4.6453	0.0670342	10	10	0.001
0	0	100	2.0893e-07	0.4	1e-05	0.0741967	5.86235e-05	5.01187e-05	4.87029	0.0673112	10	10	0.001
0	0	100	2.0893e-07	0.4	1e-05	0.0744888	5.60112e-05	5.24807e-05	5.10594	0.0675762	10	10	0.001
0	0	100	2.0893e-07	0.4	1e-05	0.0747683	5.35133e-05	5.49541e-05	5.35274	0.0678297	10	10	0.001
0	0	100	2.0893e-07	0.4	1e-05	0.0750356	5.11252e-05	5.7544e-05	5.61122	0.0680722	10	10	0.001
0	0	100	2.0893e-07	0.4	1e-05	0.0752913	4.88422e-05	6.0256e-05	5.88193	0.0683041	10	10	0.001
0	0	100	2.0893e-07	0.4	1e-05	0.0755358	4.66599e-05	6.30957e-05	6.16544	0.068526	10	10	0.001
0	0	100	2.0893e-07	0.4	1e-05	0.0757696	4.4574e-05	6.60693e-05	6.46235	0.0687381	10	10	0.001
0	0	100	2.0893e-07	0.4	1e-05	0.0759932	4.25803e-05	6.91831e-05	6.7733	0.0689409	10	10	0.001
0	0	100	2.0893e-07	0.4	1e-05	0.0762069	4.0675e-05	7.24436e-05	7.09894	0.0691348	10	10	0.001
0	0	100	2.0893e-07	0.4	1e-05	0.0764113	3.88541e-05	7.58578e-05	7.43997	0.0693201	10	10	0.001
0	0	100	2.0893e-07	0.4	1e-05	0.0766066	3.71141e-05	7.94328e-05	7.7971	0.0694973	10	10	0.001
0	0	100	2.0893e-07	0.4	1e-05	0.0767933	3.54514e-05	8.31764e-05	8.1711	0.0696667	10	10	0.001
0	0	100	2.0893e-07	0.4	1e-05	0.0769718	3.38627e-05	8.70964e-05	8.56276	0.0698286	10	10	0.001
0	0	100	2.0893e-07	0.4	1e-05	0.0771424	3.23447e-05	9.12011e-05	8.97291	0.0699834	10	10	0.001
0	0	100	2.0893e-07	0.4	1e-05	0.0773054	3.08943e-05	9.54993e-05	9.40242	0.0701313	10	10	0.001
0	0	100	2.0893e-07	0.4	1e-05	0.0774612	2.95086e-05	0.0001	9.85219	0.0702726	10	10	0.001
0	0	100	2.0893e-07	0.4	1e-05	0.0776101	2.81848e-05	0.000104713	10.3232	0.0704077	10	10	0.001
0	0	100	2.0893e-07	0.4	1e-05	0.0777524	2.69201e-05	0.000109648	10.8164	0.0705367	10	10	0.001
0	0	100	2.0893e-07	0.4	1e-05	0.0778883	2.57119e-05	0.000114815	11.3329	0.0706601	10	10	0.001
0	0	100	2.0893e-07	0.4	1e-05	0.0780183	2.45576e-05	0.000120226	11.8738	0.0707779	10	10	0.001
0	0	100	2.0893e-07	0.4	1e-05	0.0781424	2.3455e-05	0.000125893	12.4401	0.0708905	10	10	0.001
0	0	100	2.0893e-07	0.4	1e-05	0.078261	2.24018e-05	0.000131826	13.0332	0.0709981	10	10	0.001
0	0	100	2.0893e-07	0.4	1e-05	0.0783743	2.13957e-05	0.000138038	13.6543	0.0711009	10	10	0.001
0	0	100	2.0893e-07	0.4	1e-05	0.0784826	2.04346e-05	0.000144544	14.3046	0.0711991	10	10	0.001
0	0	100	2.0893e-07	0.4	1e-05	0.078586	1.95166e-05	0.000151356	14.9857	0.071293	10	10	0.001
