(NADA).ET	(NNMT).ET	(NAMPT).ET	(NAMPT).Km	(NNMT).Km	Values[cell division rate]	[NAD]	(SIRT).Flux	(NAM import).v	[NAM]	[NMN]	(SIRT).ET	Values[scaling].InitialValue
10	10	0	5e-06	0.4	1.89669e-05	9.400899999999999e-05	2.1189400000000004e-05	2.63027e-05	0.000129841	0.000340749	10	0.001
10	10	0	5e-06	0.4	1.89669e-05	0.000111142	2.503310000000001e-05	2.75423e-05	0.000135962	0.000356795	10	0.001
10	10	0	5e-06	0.4	1.89669e-05	0.000129128	2.90622e-05	2.88403e-05	0.000142372	0.000373596	10	0.001
10	10	0	5e-06	0.4	1.89669e-05	0.000148006	3.32846e-05	3.01995e-05	0.000149085	0.000391188	10	0.001
10	10	0	5e-06	0.4	1.89669e-05	0.00016781399999999996	3.770850000000001e-05	3.16228e-05	0.000156113	0.000409607	10	0.001
10	10	0	5e-06	0.4	1.89669e-05	0.00018859699999999998	4.23417e-05	3.31131e-05	0.000163474	0.000428893	10	0.001
10	10	0	5e-06	0.4	1.89669e-05	0.000210395	4.71931e-05	3.46737e-05	0.000171182	0.000449085	10	0.001
10	10	0	5e-06	0.4	1.89669e-05	0.00023325900000000004	5.22727e-05	3.63078e-05	0.000179253	0.000470228	10	0.001
10	10	0	5e-06	0.4	1.89669e-05	0.000257234	5.7589199999999994e-05	3.80189e-05	0.000187705	0.000492365	10	0.001
10	10	0	5e-06	0.4	1.89669e-05	0.000282372	6.31516e-05	3.98107e-05	0.000196555	0.000515543	10	0.001
10	10	0	5e-06	0.4	1.89669e-05	0.000308725	6.89717e-05	4.16869e-05	0.000205823	0.00053981	10	0.001
10	10	0	5e-06	0.4	1.89669e-05	0.00033635100000000003	7.50593e-05	4.36516e-05	0.000215529	0.000565219	10	0.001
10	10	0	5e-06	0.4	1.89669e-05	0.00036530499999999996	8.14254e-05	4.57088e-05	0.000225692	0.000591821	10	0.001
10	10	0	5e-06	0.4	1.89669e-05	0.00039565099999999996	8.80817e-05	4.7863e-05	0.000236335	0.000619675	10	0.001
10	10	0	5e-06	0.4	1.89669e-05	0.000427451	9.503919999999998e-05	5.01187e-05	0.00024748	0.000648837	10	0.001
10	10	0	5e-06	0.4	1.89669e-05	0.000460774	0.0001023107	5.24807e-05	0.000259151	0.00067937	10	0.001
10	10	0	5e-06	0.4	1.89669e-05	0.000495688	0.0001099092	5.49541e-05	0.000271373	0.000711337	10	0.001
10	10	0	5e-06	0.4	1.89669e-05	0.000532266	0.0001178474	5.7544e-05	0.000284171	0.000744806	10	0.001
10	10	0	5e-06	0.4	1.89669e-05	0.000570589	0.00012613940000000002	6.0256e-05	0.000297574	0.000779847	10	0.001
10	10	0	5e-06	0.4	1.89669e-05	0.0006107319999999999	0.00013479889999999997	6.30957e-05	0.000311609	0.000816534	10	0.001
10	10	0	5e-06	0.4	1.89669e-05	0.0006527849999999999	0.00014384	6.60693e-05	0.000326307	0.000854944	10	0.001
10	10	0	5e-06	0.4	1.89669e-05	0.000696831	0.0001532784	6.91831e-05	0.000341698	0.000895157	10	0.001
10	10	0	5e-06	0.4	1.89669e-05	0.0007429699999999999	0.0001631292	7.24436e-05	0.000357816	0.000937258	10	0.001
10	10	0	5e-06	0.4	1.89669e-05	0.0007912819999999999	0.00017340710000000002	7.58578e-05	0.000374696	0.000981335	10	0.001
10	10	0	5e-06	0.4	1.89669e-05	0.0008418900000000001	0.0001841303	7.94328e-05	0.000392372	0.00102748	10	0.001
10	10	0	5e-06	0.4	1.89669e-05	0.0008948930000000001	0.0001953144	8.31764e-05	0.000410883	0.00107579	10	0.001
10	10	0	5e-06	0.4	1.89669e-05	0.0009503900000000001	0.0002069766	8.70964e-05	0.000430268	0.00112637	10	0.001
10	10	0	5e-06	0.4	1.89669e-05	0.0010085110000000001	0.0002191356	9.12011e-05	0.000450569	0.00117931	10	0.001
10	10	0	5e-06	0.4	1.89669e-05	0.001069375	0.0002318085	9.54993e-05	0.000471829	0.00123475	10	0.001
10	10	0	5e-06	0.4	1.89669e-05	0.0011331029999999999	0.0002450142	0.0001	0.000494093	0.00129278	10	0.001
10	10	0	5e-06	0.4	1.89669e-05	0.001199833	0.00025877159999999997	0.000104713	0.000517409	0.00135352	10	0.001
10	10	0	5e-06	0.4	1.89669e-05	0.001269704	0.00027309960000000005	0.000109648	0.000541827	0.00141712	10	0.001
10	10	0	5e-06	0.4	1.89669e-05	0.001342857	0.00028801829999999996	0.000114815	0.000567399	0.00148369	10	0.001
10	10	0	5e-06	0.4	1.89669e-05	0.0014194510000000002	0.0003035484	0.000120226	0.00059418	0.00155339	10	0.001
10	10	0	5e-06	0.4	1.89669e-05	0.001499645	0.0003197091	0.000125893	0.000622226	0.00162634	10	0.001
10	10	0	5e-06	0.4	1.89669e-05	0.0015835990000000002	0.0003365212	0.000131826	0.000651599	0.00170271	10	0.001
10	10	0	5e-06	0.4	1.89669e-05	0.0016714929999999998	0.0003540067	0.000138038	0.00068236	0.00178266	10	0.001
10	10	0	5e-06	0.4	1.89669e-05	0.001763515	0.0003721846	0.000144544	0.000714577	0.00186634	10	0.001
10	10	0	5e-06	0.4	1.89669e-05	0.0018598459999999999	0.0003910778	0.000151356	0.000748317	0.00195394	10	0.001
10	10	0	5e-06	0.4	1.89669e-05	0.001960694	0.0004107072	0.000158489	0.000783653	0.00204563	10	0.001
10	10	0	5e-06	0.4	1.89669e-05	0.00206626	0.0004310939	0.000165959	0.000820662	0.00214161	10	0.001
10	10	0	5e-06	0.4	1.89669e-05	0.002176772	0.0004522588	0.00017378	0.000859422	0.00224207	10	0.001
10	10	0	5e-06	0.4	1.89669e-05	0.00229245	0.0004742239	0.00018197	0.000900017	0.00234723	10	0.001
10	10	0	5e-06	0.4	1.89669e-05	0.0024135349999999996	0.0004970101	0.000190546	0.000942534	0.00245729	10	0.001
10	10	0	5e-06	0.4	1.89669e-05	0.0025402740000000004	0.0005206375	0.000199526	0.000987064	0.00257249	10	0.001
10	10	0	5e-06	0.4	1.89669e-05	0.002672938	0.000545128	0.00020893	0.0010337	0.00269306	10	0.001
10	10	0	5e-06	0.4	1.89669e-05	0.002811806	0.0005704995	0.000218776	0.00108255	0.00281926	10	0.001
10	10	0	5e-06	0.4	1.89669e-05	0.0029571370000000003	0.0005967732	0.000229087	0.00113372	0.00295134	10	0.001
10	10	0	5e-06	0.4	1.89669e-05	0.003109251	0.0006239678	0.000239883	0.00118731	0.00308957	10	0.001
10	10	0	5e-06	0.4	1.89669e-05	0.003268457	0.0006520995	0.000251189	0.00124344	0.00323425	10	0.001
10	10	0	5e-06	0.4	1.89669e-05	0.0034350839999999997	0.0006811862	0.000263027	0.00130223	0.00338566	10	0.001
10	10	0	5e-06	0.4	1.89669e-05	0.003609472	0.000711245	0.000275423	0.00136381	0.00354411	10	0.001
10	10	0	5e-06	0.4	1.89669e-05	0.003791971	0.0007422897	0.000288403	0.00142832	0.00370993	10	0.001
10	10	0	5e-06	0.4	1.89669e-05	0.0039829589999999995	0.0007743334999999999	0.000301995	0.00149589	0.00388347	10	0.001
10	10	0	5e-06	0.4	1.89669e-05	0.004182835	0.0008073892	0.000316228	0.00156666	0.00406507	10	0.001
10	10	0	5e-06	0.4	1.89669e-05	0.00439199	0.0008414659	0.000331131	0.0016408	0.0042551	10	0.001
10	10	0	5e-06	0.4	1.89669e-05	0.004610872	0.0008765735999999999	0.000346737	0.00171846	0.00445396	10	0.001
10	10	0	5e-06	0.4	1.89669e-05	0.00483991	0.0009127163	0.000363078	0.00179982	0.00466205	10	0.001
10	10	0	5e-06	0.4	1.89669e-05	0.005079573	0.000949905	0.000380189	0.00188504	0.00487978	10	0.001
10	10	0	5e-06	0.4	1.89669e-05	0.005330352	0.0009881286999999998	0.000398107	0.00197432	0.00510762	10	0.001
10	10	0	5e-06	0.4	1.89669e-05	0.005592754	0.0010273934	0.000416869	0.00206785	0.00534601	10	0.001
10	10	0	5e-06	0.4	1.89669e-05	0.005867308999999999	0.0010676992	0.000436516	0.00216583	0.00559544	10	0.001
10	10	0	5e-06	0.4	1.89669e-05	0.006154585999999999	0.0011090358999999998	0.000457088	0.00226849	0.00585642	10	0.001
10	10	0	5e-06	0.4	1.89669e-05	0.006455153	0.0011514037	0.00047863	0.00237603	0.00612947	10	0.001
10	10	0	5e-06	0.4	1.89669e-05	0.006769621	0.0011947726	0.000501187	0.00248871	0.00641516	10	0.001
10	10	0	5e-06	0.4	1.89669e-05	0.007098637	0.0012391326	0.000524807	0.00260677	0.00671405	10	0.001
10	10	0	5e-06	0.4	1.89669e-05	0.007442851	0.0012844637	0.000549541	0.00273046	0.00702675	10	0.001
10	10	0	5e-06	0.4	1.89669e-05	0.007802981	0.0013307459	0.00057544	0.00286007	0.0073539	10	0.001
10	10	0	5e-06	0.4	1.89669e-05	0.008179727	0.0013779493000000002	0.00060256	0.00299587	0.00769615	10	0.001
10	10	0	5e-06	0.4	1.89669e-05	0.008573866	0.0014260438	0.000630957	0.00313817	0.00805419	10	0.001
10	10	0	5e-06	0.4	1.89669e-05	0.008986187999999999	0.0014749896	0.000660693	0.00328729	0.00842876	10	0.001
10	10	0	5e-06	0.4	1.89669e-05	0.009417531	0.0015247466	0.000691831	0.00344355	0.0088206	10	0.001
10	10	0	5e-06	0.4	1.89669e-05	0.009868733000000001	0.0015752649	0.000724436	0.00360731	0.00923051	10	0.001
10	10	0	5e-06	0.4	1.89669e-05	0.010340784	0.0016264945999999998	0.000758578	0.00377893	0.00965931	10	0.001
10	10	0	5e-06	0.4	1.89669e-05	0.010834601	0.0016783955999999998	0.000794328	0.00395879	0.0101079	10	0.001
10	10	0	5e-06	0.4	1.89669e-05	0.011351084	0.0017308879999999999	0.000831764	0.0041473	0.0105771	10	0.001
10	10	0	5e-06	0.4	1.89669e-05	0.011891429	0.0017839219	0.000870964	0.00434489	0.0110679	10	0.001
10	10	0	5e-06	0.4	1.89669e-05	0.012456634999999999	0.0018374173000000001	0.000912011	0.00455199	0.0115814	10	0.001
10	10	0	5e-06	0.4	1.89669e-05	0.013047901	0.0018912942999999998	0.000954993	0.00476908	0.0121185	10	0.001
10	10	0	5e-06	0.4	1.89669e-05	0.013666424	0.0019455028999999999	0.001	0.00499666	0.0126803	10	0.001

10	10	0	5e-06	0.4	1.98681e-05	-0.00012053499999999998	-2.74391e-05	1e-05	4.93525e-05	0.000129606	10	0.001
10	10	0	5e-06	0.4	1.98681e-05	-0.00011502799999999998	-2.6177399999999998e-05	1.04713e-05	5.16788e-05	0.000135712	10	0.001
10	10	0	5e-06	0.4	1.98681e-05	-0.00010916199999999997	-2.48344e-05	1.09648e-05	5.41146e-05	0.000142106	10	0.001
10	10	0	5e-06	0.4	1.98681e-05	-0.000102922	-2.3407000000000008e-05	1.14815e-05	5.66653e-05	0.000148801	10	0.001
10	10	0	5e-06	0.4	1.98681e-05	-9.629299999999998e-05	-2.1892000000000007e-05	1.20226e-05	5.93363e-05	0.000155811	10	0.001
10	10	0	5e-06	0.4	1.98681e-05	-8.926200000000003e-05	-2.0286099999999995e-05	1.25893e-05	6.21332e-05	0.000163151	10	0.001
10	10	0	5e-06	0.4	1.98681e-05	-8.181199999999998e-05	-1.85858e-05	1.31826e-05	6.50619e-05	0.000170837	10	0.001
10	10	0	5e-06	0.4	1.98681e-05	-7.3924e-05	-1.6787599999999995e-05	1.38038e-05	6.81287e-05	0.000178886	10	0.001
10	10	0	5e-06	0.4	1.98681e-05	-6.558400000000001e-05	-1.4887400000000003e-05	1.44544e-05	7.13401e-05	0.000187313	10	0.001
10	10	0	5e-06	0.4	1.98681e-05	-5.6770000000000014e-05	-1.2881399999999995e-05	1.51356e-05	7.47029e-05	0.000196136	10	0.001
10	10	0	5e-06	0.4	1.98681e-05	-4.746500000000001e-05	-1.0765400000000004e-05	1.58489e-05	7.82242e-05	0.000205376	10	0.001
10	10	0	5e-06	0.4	1.98681e-05	-3.7648000000000016e-05	-8.534799999999992e-06	1.65959e-05	8.19115e-05	0.00021505	10	0.001
10	10	0	5e-06	0.4	1.98681e-05	-2.729799999999998e-05	-6.185300000000003e-06	1.7378e-05	8.57727e-05	0.00022518	10	0.001
10	10	0	5e-06	0.4	1.98681e-05	-1.6390000000000024e-05	-3.712000000000008e-06	1.8197e-05	8.9816e-05	0.000235787	10	0.001
10	10	0	5e-06	0.4	1.98681e-05	-4.903000000000004e-06	-1.109799999999994e-06	1.90546e-05	9.40499e-05	0.000246893	10	0.001
10	10	0	5e-06	0.4	1.98681e-05	7.189000000000002e-06	1.6264999999999954e-06	1.99526e-05	9.84834e-05	0.000258522	10	0.001
10	10	0	5e-06	0.4	1.98681e-05	1.9911999999999968e-05	4.502399999999993e-06	2.0893e-05	0.000103126	0.000270698	10	0.001
10	10	0	5e-06	0.4	1.98681e-05	3.3292999999999994e-05	7.523699999999997e-06	2.18776e-05	0.000107988	0.000283448	10	0.001
10	10	0	5e-06	0.4	1.98681e-05	4.736200000000001e-05	1.0696399999999995e-05	2.29087e-05	0.000113078	0.000296797	10	0.001
10	10	0	5e-06	0.4	1.98681e-05	6.214600000000001e-05	1.4026599999999992e-05	2.39883e-05	0.000118409	0.000310775	10	0.001
10	10	0	5e-06	0.4	1.98681e-05	7.768e-05	1.752109999999999e-05	2.51189e-05	0.000123991	0.000325411	10	0.001
10	10	0	5e-06	0.4	1.98681e-05	9.3996e-05	2.1186500000000005e-05	2.63027e-05	0.000129837	0.000340735	10	0.001
10	10	0	5e-06	0.4	1.98681e-05	0.000111128	2.5029999999999996e-05	2.75423e-05	0.000135958	0.00035678	10	0.001
10	10	0	5e-06	0.4	1.98681e-05	0.00012911299999999998	2.9059000000000008e-05	2.88403e-05	0.000142368	0.000373581	10	0.001
10	10	0	5e-06	0.4	1.98681e-05	0.00014799000000000002	3.3281199999999996e-05	3.01995e-05	0.00014908	0.000391172	10	0.001
10	10	0	5e-06	0.4	1.98681e-05	0.00016779700000000002	3.770499999999999e-05	3.16228e-05	0.000156108	0.00040959	10	0.001
10	10	0	5e-06	0.4	1.98681e-05	0.00018857900000000003	4.2338099999999994e-05	3.31131e-05	0.000163468	0.000428875	10	0.001
10	10	0	5e-06	0.4	1.98681e-05	0.00021037700000000004	4.7189500000000006e-05	3.46737e-05	0.000171176	0.000449067	10	0.001
10	10	0	5e-06	0.4	1.98681e-05	0.00023324	5.22681e-05	3.63078e-05	0.000179247	0.000470209	10	0.001
10	10	0	5e-06	0.4	1.98681e-05	0.00025721399999999997	5.758469999999999e-05	3.80189e-05	0.000187698	0.000492345	10	0.001
10	10	0	5e-06	0.4	1.98681e-05	0.00028234999999999995	6.31471e-05	3.98107e-05	0.000196549	0.000515521	10	0.001
10	10	0	5e-06	0.4	1.98681e-05	0.00030870400000000003	6.896719999999999e-05	4.16869e-05	0.000205817	0.000539788	10	0.001
10	10	0	5e-06	0.4	1.98681e-05	0.00033632700000000003	7.505379999999999e-05	4.36516e-05	0.000215522	0.000565195	10	0.001
10	10	0	5e-06	0.4	1.98681e-05	0.000365281	8.141979999999999e-05	4.57088e-05	0.000225685	0.000591797	10	0.001
10	10	0	5e-06	0.4	1.98681e-05	0.000395625	8.807519999999999e-05	4.7863e-05	0.000236327	0.000619649	10	0.001
10	10	0	5e-06	0.4	1.98681e-05	0.000427424	9.503270000000002e-05	5.01187e-05	0.000247472	0.00064881	10	0.001
10	10	0	5e-06	0.4	1.98681e-05	0.0004607449999999999	0.0001023042	5.24807e-05	0.000259142	0.000679342	10	0.001
10	10	0	5e-06	0.4	1.98681e-05	0.000495657	0.0001099026	5.49541e-05	0.000271364	0.000711308	10	0.001
10	10	0	5e-06	0.4	1.98681e-05	0.000532235	0.0001178409	5.7544e-05	0.000284162	0.000744776	10	0.001
10	10	0	5e-06	0.4	1.98681e-05	0.000570555	0.0001261328	6.0256e-05	0.000297564	0.000779815	10	0.001
10	10	0	5e-06	0.4	1.98681e-05	0.000610697	0.00013479140000000002	6.30957e-05	0.000311599	0.000816501	10	0.001
10	10	0	5e-06	0.4	1.98681e-05	0.0006527480000000001	0.0001438324	6.60693e-05	0.000326296	0.000854909	10	0.001
10	10	0	5e-06	0.4	1.98681e-05	0.000696793	0.0001532699	6.91831e-05	0.000341687	0.00089512	10	0.001
10	10	0	5e-06	0.4	1.98681e-05	0.000742922	0.00016311959999999997	7.24436e-05	0.000357805	0.00093722	10	0.001
10	10	0	5e-06	0.4	1.98681e-05	0.000791244	0.0001733986	7.58578e-05	0.000374683	0.000981295	10	0.001
10	10	0	5e-06	0.4	1.98681e-05	0.0008418520000000001	0.0001841207	7.94328e-05	0.000392359	0.00102744	10	0.001
10	10	0	5e-06	0.4	1.98681e-05	0.000894845	0.0001953049	8.31764e-05	0.000410869	0.00107575	10	0.001
10	10	0	5e-06	0.4	1.98681e-05	0.0009503419999999999	0.000206967	8.70964e-05	0.000430254	0.00112632	10	0.001
10	10	0	5e-06	0.4	1.98681e-05	0.0010084629999999998	0.0002191251	9.12011e-05	0.000450554	0.00117927	10	0.001
10	10	0	5e-06	0.4	1.98681e-05	0.001069317	0.000231797	9.54993e-05	0.000471813	0.00123469	10	0.001
10	10	0	5e-06	0.4	1.98681e-05	0.001133045	0.00024500270000000005	0.0001	0.000494077	0.00129272	10	0.001
10	10	0	5e-06	0.4	1.98681e-05	0.0011997750000000001	0.000258759	0.000104713	0.000517392	0.00135347	10	0.001
10	10	0	5e-06	0.4	1.98681e-05	0.001269636	0.0002730871	0.000109648	0.000541809	0.00141706	10	0.001
10	10	0	5e-06	0.4	1.98681e-05	0.001342789	0.0002880057	0.000114815	0.00056738	0.00148363	10	0.001
10	10	0	5e-06	0.4	1.98681e-05	0.0014193830000000002	0.0003035349	0.000120226	0.00059416	0.00155332	10	0.001
10	10	0	5e-06	0.4	1.98681e-05	0.0014995669999999998	0.0003196945	0.000125893	0.000622206	0.00162628	10	0.001
10	10	0	5e-06	0.4	1.98681e-05	0.0015835209999999998	0.0003365067	0.000131826	0.000651577	0.00170264	10	0.001
10	10	0	5e-06	0.4	1.98681e-05	0.0016714149999999999	0.0003539902	0.000138038	0.000682338	0.00178258	10	0.001
10	10	0	5e-06	0.4	1.98681e-05	0.001763437	0.000372168	0.000144544	0.000714553	0.00186626	10	0.001
10	10	0	5e-06	0.4	1.98681e-05	0.001859758	0.0003910612	0.000151356	0.000748292	0.00195386	10	0.001
10	10	0	5e-06	0.4	1.98681e-05	0.001960606	0.0004106896	0.000158489	0.000783628	0.00204555	10	0.001
10	10	0	5e-06	0.4	1.98681e-05	0.0020661620000000003	0.00043107530000000005	0.000165959	0.000820635	0.00214152	10	0.001
10	10	0	5e-06	0.4	1.98681e-05	0.002176664	0.0004522393	0.00017378	0.000859394	0.00224198	10	0.001
10	10	0	5e-06	0.4	1.98681e-05	0.002292343	0.0004742043	0.00018197	0.000899987	0.00234713	10	0.001
10	10	0	5e-06	0.4	1.98681e-05	0.002413427	0.0004969896	0.000190546	0.000942503	0.00245719	10	0.001
10	10	0	5e-06	0.4	1.98681e-05	0.002540166	0.0005206159	0.000199526	0.000987032	0.00257238	10	0.001
10	10	0	5e-06	0.4	1.98681e-05	0.00267282	0.0005451054	0.00020893	0.00103367	0.00269295	10	0.001
10	10	0	5e-06	0.4	1.98681e-05	0.002811678	0.000570477	0.000218776	0.00108252	0.00281914	10	0.001
10	10	0	5e-06	0.4	1.98681e-05	0.002957009	0.0005967496	0.000229087	0.00113368	0.00295122	10	0.001
10	10	0	5e-06	0.4	1.98681e-05	0.003109113	0.0006239423	0.000239883	0.00118727	0.00308945	10	0.001
10	10	0	5e-06	0.4	1.98681e-05	0.003268319	0.000652074	0.000251189	0.0012434	0.00323411	10	0.001
10	10	0	5e-06	0.4	1.98681e-05	0.003434936	0.0006811597	0.000263027	0.00130219	0.00338551	10	0.001
10	10	0	5e-06	0.4	1.98681e-05	0.0036093049999999997	0.0007112174	0.000275423	0.00136377	0.00354396	10	0.001
10	10	0	5e-06	0.4	1.98681e-05	0.003791803	0.0007422612	0.000288403	0.00142827	0.00370978	10	0.001
10	10	0	5e-06	0.4	1.98681e-05	0.003982781	0.0007743039	0.000301995	0.00149584	0.00388331	10	0.001
10	10	0	5e-06	0.4	1.98681e-05	0.004182647	0.0008073586	0.000316228	0.00156661	0.0040649	10	0.001
10	10	0	5e-06	0.4	1.98681e-05	0.004391801999999999	0.0008414343	0.000331131	0.00164075	0.00425492	10	0.001
10	10	0	5e-06	0.4	1.98681e-05	0.004610664	0.0008765401	0.000346737	0.00171841	0.00445377	10	0.001
10	10	0	5e-06	0.4	1.98681e-05	0.004839692	0.0009126827999999999	0.000363078	0.00179976	0.00466185	10	0.001
10	10	0	5e-06	0.4	1.98681e-05	0.005079345	0.0009498655000000001	0.000380189	0.00188498	0.00487958	10	0.001
10	10	0	5e-06	0.4	1.98681e-05	0.005330114	0.0009880892	0.000398107	0.00197425	0.0051074	10	0.001
10	10	0	5e-06	0.4	1.98681e-05	0.005592496	0.0010273539	0.000416869	0.00206778	0.00534578	10	0.001
10	10	0	5e-06	0.4	1.98681e-05	0.005867051	0.0010676595999999999	0.000436516	0.00216576	0.0055952	10	0.001
10	10	0	5e-06	0.4	1.98681e-05	0.006154308000000001	0.0011089964	0.000457088	0.00226841	0.00585617	10	0.001
10	10	0	5e-06	0.4	1.98681e-05	0.006454865000000001	0.0011513641999999998	0.00047863	0.00237596	0.00612921	10	0.001
10	10	0	5e-06	0.4	1.98681e-05	0.006769323	0.0011947331	0.000501187	0.00248863	0.00641488	10	0.001
10	10	0	5e-06	0.4	1.98681e-05	0.0070983190000000005	0.0012390930000000001	0.000524807	0.00260668	0.00671376	10	0.001
10	10	0	5e-06	0.4	1.98681e-05	0.0074425229999999995	0.0012844241	0.000549541	0.00273037	0.00702645	10	0.001
10	10	0	5e-06	0.4	1.98681e-05	0.007802623	0.0013307063	0.00057544	0.00285998	0.00735358	10	0.001
10	10	0	5e-06	0.4	1.98681e-05	0.008179359	0.0013779097	0.00060256	0.00299577	0.00769581	10	0.001
10	10	0	5e-06	0.4	1.98681e-05	0.008573477999999999	0.0014260043	0.000630957	0.00313807	0.00805384	10	0.001
10	10	0	5e-06	0.4	1.98681e-05	0.00898578	0.0014749399999999999	0.000660693	0.00328718	0.00842839	10	0.001
10	10	0	5e-06	0.4	1.98681e-05	0.009417103	0.0015246970999999998	0.000691831	0.00344344	0.00882021	10	0.001
10	10	0	5e-06	0.4	1.98681e-05	0.009868336	0.0015752154000000002	0.000724436	0.00360719	0.0092301	10	0.001
10	10	0	5e-06	0.4	1.98681e-05	0.010340285999999999	0.001626445	0.000758578	0.00377881	0.00965888	10	0.001
10	10	0	5e-06	0.4	1.98681e-05	0.010834104	0.001678336	0.000794328	0.00395866	0.0101074	10	0.001
10	10	0	5e-06	0.4	1.98681e-05	0.011350586000000001	0.0017308385	0.000831764	0.00414717	0.0105766	10	0.001
10	10	0	5e-06	0.4	1.98681e-05	0.011890930999999999	0.0017838624000000001	0.000870964	0.00434475	0.0110674	10	0.001
10	10	0	5e-06	0.4	1.98681e-05	0.012456136999999999	0.0018373578	0.000912011	0.00455184	0.0115809	10	0.001
10	10	0	5e-06	0.4	1.98681e-05	0.013047303000000001	0.0018912448	0.000954993	0.00476893	0.0121179	10	0.001
10	10	0	5e-06	0.4	1.98681e-05	0.013665825999999999	0.0019454433999999997	0.001	0.0049965	0.0126798	10	0.001

10	10	0	5e-06	0.4	2.0812e-05	-0.000120538	-2.7439799999999994e-05	1e-05	4.93508e-05	0.0001296	10	0.001
10	10	0	5e-06	0.4	2.0812e-05	-0.000115031	-2.61782e-05	1.04713e-05	5.1677e-05	0.000135706	10	0.001
10	10	0	5e-06	0.4	2.0812e-05	-0.00010916599999999998	-2.4835299999999996e-05	1.09648e-05	5.41127e-05	0.0001421	10	0.001
10	10	0	5e-06	0.4	2.0812e-05	-0.00010292600000000001	-2.3407899999999997e-05	1.14815e-05	5.66634e-05	0.000148794	10	0.001
10	10	0	5e-06	0.4	2.0812e-05	-9.6298e-05	-2.1893000000000002e-05	1.20226e-05	5.93342e-05	0.000155804	10	0.001
10	10	0	5e-06	0.4	2.0812e-05	-8.926700000000002e-05	-2.0287200000000005e-05	1.25893e-05	6.2131e-05	0.000163144	10	0.001
10	10	0	5e-06	0.4	2.0812e-05	-8.181699999999998e-05	-1.8586999999999997e-05	1.31826e-05	6.50596e-05	0.00017083	10	0.001
10	10	0	5e-06	0.4	2.0812e-05	-7.393099999999998e-05	-1.6788799999999998e-05	1.38038e-05	6.81263e-05	0.000178878	10	0.001
10	10	0	5e-06	0.4	2.0812e-05	-6.559000000000003e-05	-1.4888800000000006e-05	1.44544e-05	7.13376e-05	0.000187305	10	0.001
10	10	0	5e-06	0.4	2.0812e-05	-5.677699999999996e-05	-1.2882899999999998e-05	1.51356e-05	7.47003e-05	0.000196128	10	0.001
10	10	0	5e-06	0.4	2.0812e-05	-4.747299999999997e-05	-1.0767e-05	1.58489e-05	7.82215e-05	0.000205367	10	0.001
10	10	0	5e-06	0.4	2.0812e-05	-3.765600000000001e-05	-8.536700000000002e-06	1.65959e-05	8.19087e-05	0.000215041	10	0.001
10	10	0	5e-06	0.4	2.0812e-05	-2.7304999999999983e-05	-6.187199999999994e-06	1.7378e-05	8.57698e-05	0.00022517	10	0.001
10	10	0	5e-06	0.4	2.0812e-05	-1.6398000000000042e-05	-3.7139999999999987e-06	1.8197e-05	8.98129e-05	0.000235777	10	0.001
10	10	0	5e-06	0.4	2.0812e-05	-4.911999999999983e-06	-1.1119000000000054e-06	1.90546e-05	9.40466e-05	0.000246882	10	0.001
10	10	0	5e-06	0.4	2.0812e-05	7.180000000000023e-06	1.6242999999999905e-06	1.99526e-05	9.848e-05	0.000258511	10	0.001
10	10	0	5e-06	0.4	2.0812e-05	1.9902000000000027e-05	4.500200000000001e-06	2.0893e-05	0.000103122	0.000270686	10	0.001
10	10	0	5e-06	0.4	2.0812e-05	3.3283e-05	7.521299999999992e-06	2.18776e-05	0.000107984	0.000283435	10	0.001
10	10	0	5e-06	0.4	2.0812e-05	4.7349999999999985e-05	1.0693800000000003e-05	2.29087e-05	0.000113074	0.000296784	10	0.001
10	10	0	5e-06	0.4	2.0812e-05	6.213300000000002e-05	1.4023899999999993e-05	2.39883e-05	0.000118405	0.000310762	10	0.001
10	10	0	5e-06	0.4	2.0812e-05	7.766700000000001e-05	1.7518099999999997e-05	2.51189e-05	0.000123987	0.000325397	10	0.001
10	10	0	5e-06	0.4	2.0812e-05	9.3982e-05	2.1183400000000005e-05	2.63027e-05	0.000129832	0.00034072	10	0.001
10	10	0	5e-06	0.4	2.0812e-05	0.00011111299999999998	2.5026699999999995e-05	2.75423e-05	0.000135953	0.000356765	10	0.001
10	10	0	5e-06	0.4	2.0812e-05	0.00012909799999999996	2.9055500000000007e-05	2.88403e-05	0.000142363	0.000373565	10	0.001
10	10	0	5e-06	0.4	2.0812e-05	0.00014797299999999997	3.327750000000001e-05	3.01995e-05	0.000149074	0.000391155	10	0.001
10	10	0	5e-06	0.4	2.0812e-05	0.00016777999999999997	3.77005e-05	3.16228e-05	0.000156103	0.000409573	10	0.001
10	10	0	5e-06	0.4	2.0812e-05	0.000188561	4.2333600000000004e-05	3.31131e-05	0.000163463	0.000428857	10	0.001
10	10	0	5e-06	0.4	2.0812e-05	0.00021035900000000002	4.7185e-05	3.46737e-05	0.00017117	0.000449048	10	0.001
10	10	0	5e-06	0.4	2.0812e-05	0.00023322000000000002	5.22636e-05	3.63078e-05	0.00017924	0.000470188	10	0.001
10	10	0	5e-06	0.4	2.0812e-05	0.000257193	5.757920000000001e-05	3.80189e-05	0.000187692	0.000492323	10	0.001
